Longitude,Latitude,X,Y,MedianRangeSize,MedianPopulationSize,MedianGrowthRate,AMT,AP,TS,PS,VegetationProductivity,ElevationRange,HabitatDiversity,MeanPopulationDensity,PopulationChange,GDPpercapita,LanguageRichness,No.LanguagesWithGrowthEstimates,LandArea,LandAreaBand
-179,81.85579681,-17271041.97,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-177,81.85579681,-17078069.44,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-175,81.85579681,-16885096.9,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-173,81.85579681,-16692124.36,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-171,81.85579681,-16499151.83,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-169,81.85579681,-16306179.29,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-167,81.85579681,-16113206.76,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-165,81.85579681,-15920234.22,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-163,81.85579681,-15727261.68,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-161,81.85579681,-15534289.15,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-159,81.85579681,-15341316.61,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-157,81.85579681,-15148344.08,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-155,81.85579681,-14955371.54,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-153,81.85579681,-14762399,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-151,81.85579681,-14569426.47,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-149,81.85579681,-14376453.93,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-147,81.85579681,-14183481.4,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-145,81.85579681,-13990508.86,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-143,81.85579681,-13797536.32,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-141,81.85579681,-13604563.79,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-139,81.85579681,-13411591.25,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-137,81.85579681,-13218618.72,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-135,81.85579681,-13025646.18,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-133,81.85579681,-12832673.64,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-131,81.85579681,-12639701.11,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-129,81.85579681,-12446728.57,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-127,81.85579681,-12253756.04,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-125,81.85579681,-12060783.5,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-123,81.85579681,-11867810.96,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-121,81.85579681,-11674838.43,7236470.1,NA,NA,NA,-184.3809509,85.04762268,14146.9043,78.52381134,85.61469269,67,0.428770363,0.00021707,1.119500041,18547.49414,0,NA,762.204834,1080453.875
-119,81.85579681,-11481865.89,7236470.1,NA,NA,NA,-187.7580719,90.0806427,14253.82227,69.96774292,76.54558563,168,0.509028673,0.00021707,1.119500041,18547.49414,0,NA,3699.098145,1080453.875
-117,81.85579681,-11288893.36,7236470.1,NA,NA,NA,-189.5316467,85.08860779,14313.45605,72.59494019,79.26086426,271,0.625642896,0.00021707,1.119500041,18547.49414,0,NA,4404.062012,1080453.875
-115,81.85579681,-11095920.82,7236470.1,NA,NA,NA,-191.148941,76.0851059,14408.02148,73.29787445,46.46378708,35,0.073331758,0.00021707,1.119500041,18547.49414,0,NA,1285.449219,1080453.875
-113,81.85579681,-10902948.28,7236470.1,NA,NA,NA,-195.3333282,70.22222137,14461.59766,76.68055725,64.46989441,111,0.494278669,0.00021707,1.119500041,18547.49414,0,NA,2710.402832,1080453.875
-111,81.85579681,-10709975.75,7236470.1,NA,NA,NA,-197.4199982,66.08999634,14477.63965,75.06999969,75.37974548,129,0.491239667,0.00021707,1.119500041,18547.49414,0,NA,4964.349121,1080453.875
-109,81.85579681,-10517003.21,7236470.1,NA,NA,NA,-192.9069824,64.8837204,14374.04688,73.2325592,59.75468445,214,0.622541308,0.00021707,1.119500041,18547.49414,0,NA,1345.248047,1080453.875
-107,81.85579681,-10324030.68,7236470.1,NA,NA,NA,-193,69,14317,79,84.64562225,0,0,0.000217878,1.119500041,18547.49414,0,NA,9.042470932,1080453.875
-105,81.85579681,-10131058.14,7236470.1,NA,NA,NA,-198.3699951,83.16000366,14432.42969,72.72000122,68.76395416,281,0.080570012,0.000220707,1.119500041,18547.49414,0,NA,3501.912842,1080453.875
-103,81.85579681,-9938085.604,7236470.1,NA,NA,NA,-203.6799927,103.2600021,14516.90039,70.08000183,72.86911011,338,0.136369839,0.000220707,1.119500041,18547.49414,0,NA,4363.692871,1080453.875
-101,81.85579681,-9745113.068,7236470.1,NA,NA,NA,-198.5090942,102.5454559,14420.91797,71.46363831,80.08428192,303,0.296753734,0.000220707,1.119500041,18547.49414,0,NA,5086.916992,1080453.875
-99,81.85579681,-9552140.532,7236470.1,NA,NA,NA,-195.3409119,99.04545593,14437.25,74.26136017,67.36488342,281,0.225543469,0.000220707,1.119500041,18547.49414,0,NA,2745.162842,1080453.875
-97,81.85579681,-9359167.996,7236470.1,NA,NA,NA,-190.0071869,102.0503616,14330.68359,75.25899506,68.04959106,321,0.259952962,0.000221106,1.119500041,18547.49414,0,NA,5225.053223,1080453.875
-95,81.85579681,-9166195.46,7236470.1,NA,NA,NA,-196.4160309,105.1526718,14482.05371,73.16793823,72.39827728,1035,0.200595558,0.00022218,1.119500041,18547.49414,0,NA,11052.2002,1080453.875
-93,81.85579681,-8973222.924,7236470.1,NA,NA,NA,-209.5296478,116.5256882,14686.68359,68.44664001,76.06945038,1864,0.096847989,0.000223004,1.119500041,18547.49414,0,NA,12060.20313,1080453.875
-91,81.85579681,-8780250.388,7236470.1,NA,NA,NA,-209.5938568,118.2559738,14910.96582,64.53924561,76.11459351,1948,0.416509539,0.000223199,1.119500041,18547.49414,0,NA,14526.375,1080453.875
-89,81.85579681,-8587277.852,7236470.1,NA,NA,NA,-205.8823547,112.5417938,15471.16992,59.0990715,76.28318024,1607,0.412647963,0.000223248,1.119500041,18547.49414,0,NA,15165.8623,1080453.875
-87,81.85579681,-8394305.316,7236470.1,NA,NA,NA,-201.0052643,103.3763123,15621.34766,56.48684311,76.52245331,1524,0.480526567,0.000223248,1.119500041,18547.49414,0,NA,18472.30469,1080453.875
-85,81.85579681,-8201332.78,7236470.1,NA,NA,NA,-203.3574829,115.0531387,15607.80664,52.42753601,77.94590759,1528,0.486025035,0.000223248,1.119500041,18547.49414,0,NA,21261.49414,1080453.875
-83,81.85579681,-8008360.244,7236470.1,NA,NA,NA,-202.3551331,127.1962585,15331.14746,50.93224335,80.89336395,1531,0.547410905,0.000223248,1.119500041,18547.49414,0,NA,22867.03711,1080453.875
-81,81.85579681,-7815387.708,7236470.1,NA,NA,NA,-210.3484802,159.5519409,15152.08691,46.26839828,77.47009277,1865,0.19161433,0.000223248,1.119500041,18547.49414,0,NA,25127.89453,1080453.875
-79,81.85579681,-7622415.172,7236470.1,NA,NA,NA,-210.5973969,173.3484802,14886.38086,43.71212006,76.68411255,1926,0.000912668,0.000223248,1.119500041,18547.49414,0,NA,25196.80469,1080453.875
-77,81.85579681,-7429442.636,7236470.1,NA,NA,NA,-211.6886139,179.1012726,14618.11914,41.2582283,73.58876801,2193,0.001383177,0.000223248,1.119500041,18547.49414,0,NA,19413.66211,1080453.875
-75,81.85579681,-7236470.1,7236470.1,NA,NA,NA,-208.0821533,177.6628876,14246.4873,39.93767548,69.73535156,2126,0.002725135,0.000223248,1.119500041,18547.49414,0,NA,15901.69629,1080453.875
-73,81.85579681,-7043497.564,7236470.1,NA,NA,NA,-200.6980591,174.6785736,13764.54199,38.55844116,69.75272369,2053,0.009604983,0.00077412,1.075172663,18313.39844,0,NA,13597.47266,1080453.875
-71,81.85579681,-6850525.028,7236470.1,NA,NA,NA,-181.7099457,162.5690613,13040.90625,37.05248642,73.21022034,1818,0.040646609,0.00208478,0.928151608,17536.9707,0,NA,17151.46094,1080453.875
-69,81.85579681,-6657552.492,7236470.1,NA,NA,NA,-170.3170776,163.4417419,12537.45801,35.69918823,73.57073975,1573,0.083639458,0.003148024,0.814195454,16935.16211,0,NA,18755.84766,1080453.875
-67,81.85579681,-6464579.956,7236470.1,NA,NA,NA,-169.0158691,179.8306885,12433.05273,36.40476227,72.79392242,1699,0.084704362,0.003929818,0.733472586,16508.85938,0,NA,19400.48047,1080453.875
-65,81.85579681,-6271607.42,7236470.1,NA,NA,NA,-170.6208496,197.2843628,12424.36035,39.13270187,75.8500824,1298,0,0.003924807,0.66713649,16158.53516,0,NA,23236.17773,1080453.875
-63,81.85579681,-6078634.884,7236470.1,NA,NA,NA,-173.9287415,227.7272797,12346.2627,40.19164658,77.11550903,1351,0,0.00512486,0.615713894,15886.96875,0,NA,24214.80078,1080453.875
-61,81.85579681,-5885662.348,7236470.1,NA,NA,NA,-175.7715759,255.0558319,12156.5332,40.15228271,75.99703217,1563,0,0.00770625,0.572615623,15659.36426,0,NA,23889.93359,1080453.875
-59,81.85579681,-5692689.812,7236470.1,NA,NA,NA,-184.580246,303.07901,12000.06445,37.60987473,77.2116394,1983,0,0.008468688,0.563250005,15609.9043,0,NA,24949.75586,1080453.875
-57,81.85579681,-5499717.276,7236470.1,NA,NA,NA,-193.3069611,352.8776855,11855.05273,35.48441315,76.7651825,2229,0,0.008468688,0.563250005,15609.9043,0,NA,25636.91406,1080453.875
-55,81.85579681,-5306744.74,7236470.1,NA,NA,NA,-197.0023499,380.0988159,11705.47754,34.02588272,75.90752411,2285,0,0.008468688,0.563250005,15609.9043,0,NA,26133.15039,1080453.875
-53,81.85579681,-5113772.204,7236470.1,NA,NA,NA,-199.4364471,403.1486816,11576.57324,32.12709808,76.66575623,2306,0,0.008468688,0.563250005,15609.9043,0,NA,25301.46094,1080453.875
-51,81.85579681,-4920799.668,7236470.1,NA,NA,NA,-200.5162811,412.8674316,11518.50488,31.20232582,75.26254272,2313,0,0.008468688,0.563250005,15609.9043,0,NA,25464.33008,1080453.875
-49,81.85579681,-4727827.132,7236470.1,NA,NA,NA,-201.4476624,419.1224976,11489.82227,29.83296204,75.68672943,2414,0,0.008468688,0.563250005,15609.9043,0,NA,26564.16992,1080453.875
-47,81.85579681,-4534854.596,7236470.1,NA,NA,NA,-203.1717377,432.3543396,11464.59082,28.30652237,75.49210358,2459,0,0.008468688,0.563250005,15609.9043,0,NA,26616.10352,1080453.875
-45,81.85579681,-4341882.06,7236470.1,NA,NA,NA,-204.1169128,442.1210938,11436.10449,27.57620049,76.08734894,2497,0,0.008468688,0.563250005,15609.9043,0,NA,27151.88867,1080453.875
-43,81.85579681,-4148909.524,7236470.1,NA,NA,NA,-207.9837341,464.4938965,11412.97949,26.01219559,76.93978119,2519,0,0.008468688,0.563250005,15609.9043,0,NA,28679.5293,1080453.875
-41,81.85579681,-3955936.988,7236470.1,NA,NA,NA,-214.7292938,497.2888794,11401.21973,23.75959587,76.8775177,2516,0,0.008468688,0.563250005,15609.9043,0,NA,28424.37109,1080453.875
-39,81.85579681,-3762964.452,7236470.1,NA,NA,NA,-216.0854797,502.3797302,11360.68359,23.01988029,77.64844513,2448,0,0.008468688,0.563250005,15609.9043,0,NA,28920.30664,1080453.875
-37,81.85579681,-3569991.916,7236470.1,NA,NA,NA,-212.2636719,481.6796875,11302.11719,23.15820313,77.54716492,2432,0,0.008468688,0.563250005,15609.9043,0,NA,29766.03125,1080453.875
-35,81.85579681,-3377019.38,7236470.1,NA,NA,NA,-208.5038757,457.1802368,11263.42285,23.10852623,77.37692261,2374,0.001762371,0.008468688,0.563250005,15609.9043,0,NA,29928.89453,1080453.875
-33,81.85579681,-3184046.844,7236470.1,NA,NA,NA,-203.519455,427.1809387,11245.58594,23.38132286,76.88689423,2254,0.004465712,0.008468688,0.563250005,15609.9043,0,NA,29648.34961,1080453.875
-31,81.85579681,-2991074.308,7236470.1,NA,NA,NA,-199.1414795,390.7945862,11277.18262,23.21317863,75.6867981,2169,0.001832667,0.008468688,0.563250005,15609.9043,0,NA,29307.35547,1080453.875
-29,81.85579681,-2798101.772,7236470.1,NA,NA,NA,-202.6959076,345.4405518,11379.74121,20.14619827,75.45840454,2105,0,0.008468688,0.563250005,15609.9043,0,NA,29014.47656,1080453.875
-27,81.85579681,-2605129.236,7236470.1,NA,NA,NA,-198.0872955,314.0952454,11486.36328,20.15277863,76.74893188,2153,0.011119093,0.008468688,0.563250005,15609.9043,0,NA,28721.75,1080453.875
-25,81.85579681,-2412156.7,7236470.1,NA,NA,NA,-187.8000031,273.4446716,11538.41504,20.71489334,75.10580444,2093,0.071117647,0.007531422,0.563250005,15609.9043,0,NA,27111.44727,1080453.875
-23,81.85579681,-2219184.164,7236470.1,NA,NA,NA,-169.371109,209.6600037,11580.44238,23.08888817,74.25616455,1514,0.011297835,0.006005135,0.563250005,15609.9043,0,NA,25464.46875,1080453.875
-21,81.85579681,-2026211.628,7236470.1,NA,NA,NA,-158.2547455,182.9701843,11551.50977,24.54742622,69.64829254,1391,0.00093713,0.004358934,0.563250005,15609.9043,0,NA,18961.71289,1080453.875
-19,81.85579681,-1833239.092,7236470.1,NA,NA,NA,-152.1986542,170.1414185,11670.10059,27.65319824,52.22378159,1371,0,0.004238086,0.563250005,15609.9043,0,NA,11624.3623,1080453.875
-17,81.85579681,-1640266.556,7236470.1,NA,NA,NA,-146.3493195,163.8972626,12062.32227,33.71232986,44.24035263,918,0,0.004432824,0.563250005,15609.9043,0,NA,5638.402832,1080453.875
-15,81.85579681,-1447294.02,7236470.1,NA,NA,NA,-138.4555511,175.1333313,11694.42188,34.98888779,44.31188202,18,0,0.005020747,0.563250005,15609.9043,0,NA,4079.905273,1080453.875
-13,81.85579681,-1254321.484,7236470.1,NA,NA,NA,-131.3269196,194.6538391,10959.11523,33.26922989,25.38417053,0,0,0.004482904,0.563250005,15609.9043,0,NA,2199.424805,1080453.875
-11,81.85579681,-1061348.948,7236470.1,NA,NA,NA,-125.4285736,212,10427.42871,32.2857132,1,0,0,0.00355377,0.563250005,15609.9043,0,NA,190.9299927,1080453.875
-9,81.85579681,-868376.412,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-7,81.85579681,-675403.876,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-5,81.85579681,-482431.34,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-3,81.85579681,-289458.804,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
-1,81.85579681,-96486.268,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
1,81.85579681,96486.268,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
3,81.85579681,289458.804,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
5,81.85579681,482431.34,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
7,81.85579681,675403.876,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
9,81.85579681,868376.412,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
11,81.85579681,1061348.948,7236470.1,NA,NA,NA,-63.60563278,404.8168945,6312.831055,24.09859085,77.83515167,836,0.202502832,0.064190157,NA,NA,0,NA,2371.134033,1080453.875
13,81.85579681,1254321.484,7236470.1,NA,NA,NA,-74.52307892,423.4076843,6558.577148,19.96153831,82.22103882,1225,0.232511461,0.091775447,NA,NA,0,NA,6524.678223,1080453.875
15,81.85579681,1447294.02,7236470.1,NA,NA,NA,-70.89847565,333.2436523,7016,21.53807068,84.65878296,1140,0.429693103,0.092293367,NA,NA,0,NA,9785.767578,1080453.875
17,81.85579681,1640266.556,7236470.1,NA,NA,NA,-77.61603546,299.3333435,6929.675293,22.69198227,78.90876007,1393,0.169020519,0.091946401,NA,NA,0,NA,14050.93555,1080453.875
19,81.85579681,1833239.092,7236470.1,NA,NA,NA,-73.18022919,269.616272,6698.436035,23.4767437,66.3680954,1016,0.022024741,0.059624646,0.47299999,26933.26563,0,NA,7678.189453,1080453.875
21,81.85579681,2026211.628,7236470.1,NA,NA,NA,-67.90673828,298.7927551,6359.818848,21.68911934,62.81351852,618,0.220998526,0.013123517,0.47299999,26933.26563,0,NA,7329.447266,1080453.875
23,81.85579681,2219184.164,7236470.1,NA,NA,NA,-64.21935272,340.2387085,6146.780762,20.03225899,73.39298248,698,0.203868344,0,0.47299999,26933.26563,0,NA,7601.954102,1080453.875
25,81.85579681,2412156.7,7236470.1,NA,NA,NA,-69.26530457,352.8877563,6139.643066,19.27551079,62.16453171,723,0,0,0.47299999,26933.26563,0,NA,4102.355469,1080453.875
27,81.85579681,2605129.236,7236470.1,NA,NA,NA,-61.65789413,338.1052551,6006.894531,20,43.35441208,500,0,0,NA,NA,0,NA,1106.857178,1080453.875
29,81.85579681,2798101.772,7236470.1,NA,NA,NA,-49.57143021,359.5,5727.356934,19.7142849,1,226,0,0,0.47299999,26933.26563,0,NA,273.633606,1080453.875
31,81.85579681,2991074.308,7236470.1,NA,NA,NA,-55.90909195,331.8181763,5880.63623,19.72727203,20.40319824,179,0,NA,NA,NA,0,NA,28.13628387,1080453.875
33,81.85579681,3184046.844,7236470.1,NA,NA,NA,-63.05555725,322.6666565,6037.5,19.72222137,28.92592621,199,0,NA,NA,NA,0,NA,158.809082,1080453.875
35,81.85579681,3377019.38,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
37,81.85579681,3569991.916,7236470.1,NA,NA,NA,-67.5,300.5,6321,21.5,1,49,0,0.095149323,NA,NA,0,NA,12.21030426,1080453.875
39,81.85579681,3762964.452,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
41,81.85579681,3955936.988,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
43,81.85579681,4148909.524,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
45,81.85579681,4341882.06,7236470.1,NA,NA,NA,-97.14286041,263.7142944,7290.428711,24.8571434,52.60185242,298,0,0.095149323,0.284000009,2774.900635,0,NA,194.3127441,1080453.875
47,81.85579681,4534854.596,7236470.1,NA,NA,NA,-99.79166412,255.3958282,7497.041504,25.97916603,55.98534012,406,0,0.095149323,0.284000009,2774.900635,0,NA,1119.822632,1080453.875
49,81.85579681,4727827.132,7236470.1,NA,NA,NA,-105.9180298,252.1803284,7781.393555,26.52458954,54.79067993,386,0,0.095149323,0.284000009,2774.900635,0,NA,1789.615967,1080453.875
51,81.85579681,4920799.668,7236470.1,NA,NA,NA,-111.9491501,247.1864471,8095.220215,26.15254211,30.05320168,409,0,0.095149323,0.284000009,2774.900635,0,NA,1364.401611,1080453.875
53,81.85579681,5113772.204,7236470.1,NA,NA,NA,-116.9393921,243.8181763,8571.030273,26.21212196,20.48779488,482,0,0.095149323,0.284000009,2774.900635,0,NA,650.4139404,1080453.875
55,81.85579681,5306744.74,7236470.1,NA,NA,NA,-128.8800049,240.5733337,9120.426758,24.12000084,29.47969055,376,0,0.095149323,0.284000009,2774.900635,0,NA,1370.840576,1080453.875
57,81.85579681,5499717.276,7236470.1,NA,NA,NA,-138.5132751,250.7699127,9692.655273,22.76991081,55.87036896,459,0,0.095149323,0.284000009,2774.900635,0,NA,3381.224609,1080453.875
59,81.85579681,5692689.812,7236470.1,NA,NA,NA,-141.9807739,236.8365326,10156.64453,22.72115326,38.62237549,441,0,0.095149323,0.284000009,2774.900635,0,NA,2327.262207,1080453.875
61,81.85579681,5885662.348,7236470.1,NA,NA,NA,-142.2461548,220.7384644,9828.722656,23.03076935,56.77357483,520,0,0.095149323,0.284000009,2774.900635,0,NA,2073.320068,1080453.875
63,81.85579681,6078634.884,7236470.1,NA,NA,NA,-141.1521759,192.8913116,9545.521484,26.30434799,33.50523376,468,0,0.095149323,0.284000009,2774.900635,0,NA,1054.403076,1080453.875
65,81.85579681,6271607.42,7236470.1,NA,NA,NA,-130.722229,186.222229,9400.277344,28.72222137,60.33914185,339,0,0.095149323,0.284000009,2774.900635,0,NA,1061.740356,1080453.875
67,81.85579681,6464579.956,7236470.1,NA,NA,NA,-121.9393921,233.0909119,9195.060547,33.66666794,82.37767792,828,0,0.095149323,0.284000009,2774.900635,0,NA,1835.070068,1080453.875
69,81.85579681,6657552.492,7236470.1,NA,NA,NA,-107.8333359,205.6111145,9006.555664,35.11111069,83.28462219,371,0,0.095149323,0.284000009,2774.900635,0,NA,916.9543457,1080453.875
71,81.85579681,6850525.028,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
73,81.85579681,7043497.564,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
75,81.85579681,7236470.1,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
77,81.85579681,7429442.636,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284000009,2774.900635,0,NA,282.3595276,1080453.875
79,81.85579681,7622415.172,7236470.1,NA,NA,NA,-152.1818237,159.7272797,10236.81836,39.27272797,39.82701874,267,0,0.01342846,0.284000009,2774.900635,0,NA,277.9430542,1080453.875
81,81.85579681,7815387.708,7236470.1,NA,NA,NA,-152.3333282,152.3333282,10267.33301,41.33333206,72.20679474,207,0,0.01342846,NA,NA,0,NA,NA,1080453.875
83,81.85579681,8008360.244,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284000009,2774.900635,0,NA,32.76275635,1080453.875
85,81.85579681,8201332.78,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
87,81.85579681,8394305.316,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
89,81.85579681,8587277.852,7236470.1,NA,NA,NA,-142.8666687,180.5333405,12466.59961,55.66666794,23.50390053,38,0,0.01342846,0.284000009,2774.900635,0,NA,210.4971008,1080453.875
91,81.85579681,8780250.388,7236470.1,NA,NA,NA,-162.6999969,133.5833282,12036.5332,60.58333206,26.13657379,284,0,0.01342846,0.284000009,2774.900635,0,NA,1048.698853,1080453.875
93,81.85579681,8973222.924,7236470.1,NA,NA,NA,-165.7350464,146.3076935,12211.99121,56.1709404,54.05884171,602,0,0.01342846,0.284000009,2774.900635,0,NA,3792.950684,1080453.875
95,81.85579681,9166195.46,7236470.1,NA,NA,NA,-172.7225189,180.0733032,12424.68555,51.28795624,60.37348557,769,0.00428403,0.01342846,0.284000009,2774.900635,0,NA,8226.225586,1080453.875
97,81.85579681,9359167.996,7236470.1,NA,NA,NA,-169.0271759,187.907608,12492.61914,48.125,61.23331451,733,0,0.01342846,0.284000009,2774.900635,0,NA,7959.103027,1080453.875
99,81.85579681,9552140.532,7236470.1,NA,NA,NA,-175.5,211.0258636,12356.25879,45.81896591,68.10066223,951,0,0.01342846,0.284000009,2774.900635,0,NA,5267.937012,1080453.875
101,81.85579681,9745113.068,7236470.1,NA,NA,NA,-161.2520294,221.5528412,12485,42.95121765,69.88645935,695,0.079735525,0.01342846,0.284000009,2774.900635,0,NA,5421.649902,1080453.875
103,81.85579681,9938085.604,7236470.1,NA,NA,NA,-162.6117706,235.6117706,12171.17676,42.52941132,84.95289612,839,0.015717788,0.01342846,0.284000009,2774.900635,0,NA,10031.55176,1080453.875
105,81.85579681,10131058.14,7236470.1,NA,NA,NA,-157.5076904,232.9615326,12247.08496,42.24615479,84.40624237,814,0.054228414,0.01342846,0.284000009,2774.900635,0,NA,6912.512207,1080453.875
107,81.85579681,10324030.68,7236470.1,NA,NA,NA,-153.4102631,214.1923065,13106.76953,43.20512772,55.18856812,236,0.573236406,0.013617628,0.284000009,2774.900635,0,NA,1991.358765,1080453.875
109,81.85579681,10517003.21,7236470.1,NA,NA,NA,-152.2592621,206.1481476,14089.51855,44.51852036,80.63463593,52,0.514387906,0.025976621,0.284000009,2774.900635,0,NA,902.0812988,1080453.875
111,81.85579681,10709975.75,7236470.1,NA,NA,NA,-153.0869598,192.0434723,14751.86914,45.60869598,94.68548584,27,0.535169363,0.025976621,0.284000009,2774.900635,0,NA,790.3548584,1080453.875
113,81.85579681,10902948.28,7236470.1,NA,NA,NA,-153.8000031,185.1999969,15178,44.40000153,38.10539246,8,0.663632095,0.025976621,0.284000009,2774.900635,0,NA,79.12950134,1080453.875
115,81.85579681,11095920.82,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
117,81.85579681,11288893.36,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
119,81.85579681,11481865.89,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
121,81.85579681,11674838.43,7236470.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1080453.875
