X,Y,LandArea,TotalLanguageRichness,ThreatenedLanguageRichness,ExtinctLanguageRichness,ProportionThreatened,ProportionExtinct
-10517003.21,4727827.132,37238.39844,2,0,0,0,0
-10324030.68,4727827.132,37238.39844,1,0,0,0,0
-10131058.14,4727827.132,37238.39844,1,0,0,0,0
-9938085.604,4727827.132,37238.39844,1,0,0,0,0
-9745113.068,4727827.132,37238.39844,1,0,0,0,0
-9552140.532,4727827.132,37238.39844,1,0,0,0,0
-9359167.996,4727827.132,37238.39844,1,0,1,0,1
-9166195.46,4727827.132,37238.39844,4,2,2,0.5,0.5
-8973222.924,4727827.132,37238.39844,1,0,0,0,0
-8780250.388,4727827.132,37238.39844,1,0,0,0,0
-8587277.852,4727827.132,37238.39844,1,0,0,0,0
-8394305.316,4727827.132,37238.39844,1,0,0,0,0
-8201332.78,4727827.132,37238.39844,1,0,0,0,0
-8008360.244,4727827.132,37238.39844,1,0,0,0,0
-7815387.708,4727827.132,37238.39844,1,0,0,0,0
-7622415.172,4727827.132,37238.39844,1,0,0,0,0
-7429442.636,4727827.132,36743.42969,1,0,0,0,0
-7236470.1,4727827.132,34256.47656,1,0,1,0,1
-7043497.564,4727827.132,5303.566406,2,0,0,0,0
-6850525.028,4727827.132,59.92538834,1,0,0,0,0
-6657552.492,4727827.132,NA,0,0,0,,
-6464579.956,4727827.132,NA,0,0,0,,
-6271607.42,4727827.132,NA,0,0,0,,
-6078634.884,4727827.132,NA,0,0,0,,
-5885662.348,4727827.132,NA,0,0,0,,
-5692689.812,4727827.132,NA,0,0,0,,
-5499717.276,4727827.132,NA,0,0,0,,
-5306744.74,4727827.132,NA,0,0,0,,
-5113772.204,4727827.132,NA,0,0,0,,
-4920799.668,4727827.132,NA,0,0,0,,
-4727827.132,4727827.132,NA,0,0,0,,
-4534854.596,4727827.132,NA,0,0,0,,
-4341882.06,4727827.132,NA,0,0,0,,
-4148909.524,4727827.132,NA,0,0,0,,
-3955936.988,4727827.132,NA,0,0,0,,
-3762964.452,4727827.132,NA,0,0,0,,
-3569991.916,4727827.132,NA,0,0,0,,
-3377019.38,4727827.132,NA,0,0,0,,
-3184046.844,4727827.132,NA,0,0,0,,
-2991074.308,4727827.132,170.5551453,1,0,0,0,0
-2798101.772,4727827.132,NA,0,0,0,,
-2605129.236,4727827.132,NA,0,0,0,,
-2412156.7,4727827.132,NA,0,0,0,,
-2219184.164,4727827.132,NA,0,0,0,,
-2026211.628,4727827.132,NA,0,0,0,,
-1833239.092,4727827.132,NA,0,0,0,,
-1640266.556,4727827.132,NA,0,0,0,,
-1447294.02,4727827.132,NA,0,0,0,,
-1254321.484,4727827.132,NA,0,0,0,,
-1061348.948,4727827.132,NA,0,0,0,,
-868376.412,4727827.132,16769.40234,1,0,0,0,0
-675403.876,4727827.132,37238.39844,4,0,0,0,0
-482431.34,4727827.132,37238.39844,2,0,0,0,0
-289458.804,4727827.132,37238.39844,1,0,0,0,0
-96486.268,4727827.132,35766.10156,3,0,0,0,0
96486.268,4727827.132,7168.905762,2,0,0,0,0
289458.804,4727827.132,3859.205322,2,0,0,0,0
482431.34,4727827.132,472.9816284,2,0,0,0,0
675403.876,4727827.132,NA,0,0,0,,
868376.412,4727827.132,22058.18164,6,0,0,0,0
1061348.948,4727827.132,NA,0,0,0,,
1254321.484,4727827.132,318.2666321,1,0,0,0,0
1447294.02,4727827.132,16597.3418,1,0,0,0,0
1640266.556,4727827.132,20416.35938,2,0,0,0,0
1833239.092,4727827.132,8917.823242,5,1,0,0.2,0
2026211.628,4727827.132,36234.87109,7,1,1,0.142857143,0.142857143
2219184.164,4727827.132,24874.04102,5,2,1,0.4,0.2
2412156.7,4727827.132,7848.928711,3,0,0,0,0
2605129.236,4727827.132,27945.52344,3,0,0,0,0
2798101.772,4727827.132,30093.97266,4,0,1,0,0.25
2991074.308,4727827.132,36286.39063,1,0,0,0,0
3184046.844,4727827.132,37238.39844,2,0,0,0,0
3377019.38,4727827.132,37238.39844,1,0,0,0,0
3569991.916,4727827.132,36152.92578,3,0,0,0,0
3762964.452,4727827.132,33330.69531,3,0,0,0,0
3955936.988,4727827.132,35712.82031,10,0,0,0,0
4148909.524,4727827.132,37238.39844,8,0,0,0,0
4341882.06,4727827.132,37238.39844,6,1,0,0.166666667,0
4534854.596,4727827.132,37238.39844,9,0,0,0,0
4727827.132,4727827.132,27378.65039,7,1,0,0.142857143,0
4920799.668,4727827.132,569.4140625,1,0,0,0,0
5113772.204,4727827.132,18041.00586,1,0,0,0,0
5306744.74,4727827.132,37238.39844,1,0,0,0,0
5499717.276,4727827.132,37238.39844,1,0,0,0,0
5692689.812,4727827.132,37238.39844,1,0,0,0,0
5885662.348,4727827.132,37238.39844,1,0,0,0,0
6078634.884,4727827.132,37238.39844,2,0,0,0,0
6271607.42,4727827.132,37238.39844,7,1,0,0.142857143,0
6464579.956,4727827.132,37238.39844,4,0,0,0,0
6657552.492,4727827.132,37238.39844,4,0,0,0,0
6850525.028,4727827.132,37238.39844,3,0,0,0,0
7043497.564,4727827.132,37238.39844,3,0,0,0,0
7236470.1,4727827.132,37238.39844,3,0,0,0,0
7429442.636,4727827.132,37238.39844,4,0,0,0,0
7622415.172,4727827.132,37238.39844,3,0,0,0,0
7815387.708,4727827.132,37238.39844,2,0,0,0,0
8008360.244,4727827.132,37238.39844,2,0,0,0,0
8201332.78,4727827.132,37238.39844,2,0,0,0,0
8394305.316,4727827.132,37238.39844,2,0,0,0,0
8587277.852,4727827.132,37238.39844,2,0,0,0,0
8780250.388,4727827.132,37238.39844,1,0,0,0,0
8973222.924,4727827.132,37238.39844,2,0,0,0,0
9166195.46,4727827.132,37238.39844,2,0,0,0,0
9359167.996,4727827.132,37238.39844,2,0,0,0,0
9552140.532,4727827.132,37238.39844,3,1,0,0.333333333,0
9745113.068,4727827.132,37238.39844,2,0,0,0,0
9938085.604,4727827.132,37238.39844,2,0,0,0,0
10131058.14,4727827.132,37238.39844,2,0,0,0,0
10324030.68,4727827.132,37238.39844,3,0,0,0,0
10517003.21,4727827.132,37238.39844,2,0,0,0,0
10709975.75,4727827.132,37238.39844,2,0,0,0,0
10902948.28,4727827.132,37238.39844,2,0,0,0,0
11095920.82,4727827.132,37238.39844,2,0,0,0,0
11288893.36,4727827.132,37238.39844,3,1,0,0.333333333,0
11481865.89,4727827.132,32481.50195,3,1,0,0.333333333,0
11674838.43,4727827.132,14616.48047,3,1,0,0.333333333,0
11867810.96,4727827.132,29387.74805,3,1,0,0.333333333,0
12060783.5,4727827.132,30931.87305,3,1,0,0.333333333,0
12253756.04,4727827.132,34136.25391,2,0,0,0,0
12446728.57,4727827.132,12968.53027,1,0,0,0,0
12639701.11,4727827.132,NA,0,0,0,,
12832673.64,4727827.132,NA,0,0,0,,
13025646.18,4727827.132,NA,0,0,0,,
13218618.72,4727827.132,NA,0,0,0,,
13411591.25,4727827.132,597.5221558,1,0,0,0,0
13604563.79,4727827.132,29213.21289,1,0,0,0,0
13797536.32,4727827.132,89.70636749,1,0,0,0,0
13990508.86,4727827.132,NA,0,0,0,,
14183481.4,4727827.132,NA,0,0,0,,
14376453.93,4727827.132,NA,0,0,0,,
14569426.47,4727827.132,NA,0,0,0,,
14762399,4727827.132,NA,0,0,0,,
14955371.54,4727827.132,NA,0,0,0,,
15148344.08,4727827.132,NA,0,0,0,,
15341316.61,4727827.132,NA,0,0,0,,
15534289.15,4727827.132,NA,0,0,0,,
15727261.68,4727827.132,NA,0,0,0,,
15920234.22,4727827.132,NA,0,0,0,,
16113206.76,4727827.132,NA,0,0,0,,
16306179.29,4727827.132,NA,0,0,0,,
16499151.83,4727827.132,NA,0,0,0,,
16692124.36,4727827.132,NA,0,0,0,,
16885096.9,4727827.132,NA,0,0,0,,
17078069.44,4727827.132,NA,0,0,0,,
17271041.97,4727827.132,NA,0,0,0,,
-17271041.97,4534854.596,NA,0,0,0,,
-17078069.44,4534854.596,NA,0,0,0,,
-16885096.9,4534854.596,NA,0,0,0,,
-16692124.36,4534854.596,NA,0,0,0,,
-16499151.83,4534854.596,NA,0,0,0,,
-16306179.29,4534854.596,NA,0,0,0,,
-16113206.76,4534854.596,NA,0,0,0,,
-15920234.22,4534854.596,NA,0,0,0,,
-15727261.68,4534854.596,NA,0,0,0,,
-15534289.15,4534854.596,NA,0,0,0,,
-15341316.61,4534854.596,NA,0,0,0,,
-15148344.08,4534854.596,NA,0,0,0,,
-14955371.54,4534854.596,NA,0,0,0,,
-14762399,4534854.596,NA,0,0,0,,
-14569426.47,4534854.596,NA,0,0,0,,
-14376453.93,4534854.596,NA,0,0,0,,
-14183481.4,4534854.596,NA,0,0,0,,
-13990508.86,4534854.596,NA,0,0,0,,
-13797536.32,4534854.596,NA,0,0,0,,
-13604563.79,4534854.596,NA,0,0,0,,
-13411591.25,4534854.596,NA,0,0,0,,
-13218618.72,4534854.596,NA,0,0,0,,
-13025646.18,4534854.596,NA,0,0,0,,
-12832673.64,4534854.596,NA,0,0,0,,
-12639701.11,4534854.596,NA,0,0,0,,
-12446728.57,4534854.596,NA,0,0,0,,
-12253756.04,4534854.596,NA,0,0,0,,
-12060783.5,4534854.596,NA,0,0,0,,
-11867810.96,4534854.596,18700.0293,5,4,6,0.8,1.2
-11674838.43,4534854.596,37238.39844,6,5,1,0.833333333,0.166666667
-11481865.89,4534854.596,37238.39844,5,3,0,0.6,0
-11288893.36,4534854.596,37238.39844,2,1,0,0.5,0
-11095920.82,4534854.596,37238.39844,1,0,0,0,0
-10902948.28,4534854.596,37238.39844,2,0,0,0,0
-10709975.75,4534854.596,37238.39844,3,0,0,0,0
-10517003.21,4534854.596,37238.39844,3,0,0,0,0
-10324030.68,4534854.596,37238.39844,1,0,0,0,0
-10131058.14,4534854.596,37238.39844,2,0,0,0,0
-9938085.604,4534854.596,37238.39844,1,0,0,0,0
-9745113.068,4534854.596,37238.39844,1,0,0,0,0
-9552140.532,4534854.596,37238.39844,1,0,0,0,0
-9359167.996,4534854.596,37238.39844,1,0,0,0,0
-9166195.46,4534854.596,37238.39844,1,0,0,0,0
-8973222.924,4534854.596,37238.39844,1,0,0,0,0
-8780250.388,4534854.596,37238.39844,1,0,0,0,0
-8587277.852,4534854.596,37238.39844,1,0,0,0,0
-8394305.316,4534854.596,37238.39844,1,0,0,0,0
-8201332.78,4534854.596,37238.39844,1,0,0,0,0
-8008360.244,4534854.596,37238.39844,1,0,0,0,0
-7815387.708,4534854.596,37238.39844,1,0,0,0,0
-7622415.172,4534854.596,37238.39844,1,0,0,0,0
-7429442.636,4534854.596,30525.86133,1,0,1,0,1
-7236470.1,4534854.596,11047.61621,1,0,1,0,1
-7043497.564,4534854.596,NA,0,0,0,,
-6850525.028,4534854.596,NA,0,0,0,,
-6657552.492,4534854.596,NA,0,0,0,,
-6464579.956,4534854.596,NA,0,0,0,,
-6271607.42,4534854.596,NA,0,0,0,,
-6078634.884,4534854.596,NA,0,0,0,,
-5885662.348,4534854.596,NA,0,0,0,,
-5692689.812,4534854.596,NA,0,0,0,,
-5499717.276,4534854.596,NA,0,0,0,,
-5306744.74,4534854.596,NA,0,0,0,,
-5113772.204,4534854.596,NA,0,0,0,,
-4920799.668,4534854.596,NA,0,0,0,,
-4727827.132,4534854.596,NA,0,0,0,,
-4534854.596,4534854.596,NA,0,0,0,,
-4341882.06,4534854.596,NA,0,0,0,,
-4148909.524,4534854.596,NA,0,0,0,,
-3955936.988,4534854.596,NA,0,0,0,,
-3762964.452,4534854.596,NA,0,0,0,,
-3569991.916,4534854.596,NA,0,0,0,,
-3377019.38,4534854.596,NA,0,0,0,,
-3184046.844,4534854.596,NA,0,0,0,,
-2991074.308,4534854.596,NA,0,0,0,,
-2798101.772,4534854.596,831.7554932,1,0,0,0,0
-2605129.236,4534854.596,549.5223389,1,0,0,0,0
-2412156.7,4534854.596,758.5969238,1,0,0,0,0
-2219184.164,4534854.596,NA,0,0,0,,
-2026211.628,4534854.596,NA,0,0,0,,
-1833239.092,4534854.596,NA,0,0,0,,
-1640266.556,4534854.596,NA,0,0,0,,
-1447294.02,4534854.596,NA,0,0,0,,
-1254321.484,4534854.596,NA,0,0,0,,
-1061348.948,4534854.596,NA,0,0,0,,
-868376.412,4534854.596,18755.19141,1,0,0,0,0
-675403.876,4534854.596,37233.03516,3,0,0,0,0
-482431.34,4534854.596,37238.39844,2,0,0,0,0
-289458.804,4534854.596,37238.39844,1,0,0,0,0
-96486.268,4534854.596,27102.75195,2,0,0,0,0
96486.268,4534854.596,1008.525024,2,0,0,0,0
289458.804,4534854.596,14.30267715,2,0,0,0,0
482431.34,4534854.596,NA,0,0,0,,
675403.876,4534854.596,NA,0,0,0,,
868376.412,4534854.596,2045.0354,2,0,0,0,0
1061348.948,4534854.596,NA,0,0,0,,
1254321.484,4534854.596,9553.770508,3,0,0,0,0
1447294.02,4534854.596,11729.82227,4,0,0,0,0
1640266.556,4534854.596,6946.426758,3,0,0,0,0
1833239.092,4534854.596,NA,0,0,0,,
2026211.628,4534854.596,16573.42188,2,0,0,0,0
2219184.164,4534854.596,25162.18945,2,0,0,0,0
2412156.7,4534854.596,3360.641602,2,0,0,0,0
2605129.236,4534854.596,22478.01172,2,0,0,0,0
2798101.772,4534854.596,37238.39844,1,0,0,0,0
2991074.308,4534854.596,37238.39844,1,0,0,0,0
3184046.844,4534854.596,37238.39844,1,0,0,0,0
3377019.38,4534854.596,37238.39844,4,0,0,0,0
3569991.916,4534854.596,37238.39844,3,0,0,0,0
3762964.452,4534854.596,37238.39844,4,0,0,0,0
3955936.988,4534854.596,37238.39844,4,0,1,0,0.25
4148909.524,4534854.596,37238.39844,4,0,0,0,0
4341882.06,4534854.596,37238.39844,6,0,0,0,0
4534854.596,4534854.596,37238.39844,6,0,0,0,0
4727827.132,4534854.596,19434.41602,7,0,0,0,0
4920799.668,4534854.596,178.0540619,1,0,0,0,0
5113772.204,4534854.596,2967.063965,2,0,0,0,0
5306744.74,4534854.596,37238.39844,3,0,0,0,0
5499717.276,4534854.596,37238.39844,3,0,1,0,0.333333333
5692689.812,4534854.596,37238.39844,2,0,0,0,0
5885662.348,4534854.596,37238.39844,1,0,0,0,0
6078634.884,4534854.596,37238.39844,3,0,0,0,0
6271607.42,4534854.596,37238.39844,4,1,0,0.25,0
6464579.956,4534854.596,37238.39844,3,0,0,0,0
6657552.492,4534854.596,37238.39844,7,0,0,0,0
6850525.028,4534854.596,37238.39844,7,0,0,0,0
7043497.564,4534854.596,37238.39844,4,0,0,0,0
7236470.1,4534854.596,37238.39844,5,0,0,0,0
7429442.636,4534854.596,37238.39844,6,0,0,0,0
7622415.172,4534854.596,37238.39844,3,0,0,0,0
7815387.708,4534854.596,37238.39844,2,0,0,0,0
8008360.244,4534854.596,37238.39844,2,0,0,0,0
8201332.78,4534854.596,37238.39844,2,0,0,0,0
8394305.316,4534854.596,37238.39844,2,0,0,0,0
8587277.852,4534854.596,37238.39844,2,0,0,0,0
8780250.388,4534854.596,37238.39844,2,0,0,0,0
8973222.924,4534854.596,37238.39844,2,0,0,0,0
9166195.46,4534854.596,37238.39844,2,0,0,0,0
9359167.996,4534854.596,37238.39844,2,0,0,0,0
9552140.532,4534854.596,37238.39844,5,2,0,0.4,0
9745113.068,4534854.596,37238.39844,5,1,0,0.2,0
9938085.604,4534854.596,37238.39844,3,0,0,0,0
10131058.14,4534854.596,37238.39844,2,0,0,0,0
10324030.68,4534854.596,37238.39844,3,0,0,0,0
10517003.21,4534854.596,37238.39844,3,0,0,0,0
10709975.75,4534854.596,37238.39844,1,0,0,0,0
10902948.28,4534854.596,37238.39844,2,0,0,0,0
11095920.82,4534854.596,37238.39844,2,0,0,0,0
11288893.36,4534854.596,34148.69531,1,0,0,0,0
11481865.89,4534854.596,8893.99707,1,0,0,0,0
11674838.43,4534854.596,7440.034668,2,1,0,0.5,0
11867810.96,4534854.596,996.1920166,1,0,0,0,0
12060783.5,4534854.596,12185.53418,1,0,0,0,0
12253756.04,4534854.596,33634.03125,1,0,0,0,0
12446728.57,4534854.596,10563.23535,1,0,0,0,0
12639701.11,4534854.596,78.0819397,1,0,0,0,0
12832673.64,4534854.596,NA,0,0,0,,
13025646.18,4534854.596,NA,0,0,0,,
13218618.72,4534854.596,684.255188,1,0,0,0,0
13411591.25,4534854.596,13597.27734,1,0,0,0,0
13604563.79,4534854.596,23873.8457,1,0,0,0,0
13797536.32,4534854.596,NA,0,0,0,,
13990508.86,4534854.596,NA,0,0,0,,
14183481.4,4534854.596,NA,0,0,0,,
14376453.93,4534854.596,NA,0,0,0,,
14569426.47,4534854.596,NA,0,0,0,,
14762399,4534854.596,NA,0,0,0,,
14955371.54,4534854.596,NA,0,0,0,,
15148344.08,4534854.596,NA,0,0,0,,
15341316.61,4534854.596,NA,0,0,0,,
15534289.15,4534854.596,NA,0,0,0,,
15727261.68,4534854.596,NA,0,0,0,,
15920234.22,4534854.596,NA,0,0,0,,
16113206.76,4534854.596,NA,0,0,0,,
16306179.29,4534854.596,NA,0,0,0,,
16499151.83,4534854.596,NA,0,0,0,,
16692124.36,4534854.596,NA,0,0,0,,
16885096.9,4534854.596,NA,0,0,0,,
17078069.44,4534854.596,NA,0,0,0,,
17271041.97,4534854.596,NA,0,0,0,,
-17271041.97,4341882.06,NA,0,0,0,,
-17078069.44,4341882.06,NA,0,0,0,,
-16885096.9,4341882.06,NA,0,0,0,,
-16692124.36,4341882.06,NA,0,0,0,,
-16499151.83,4341882.06,NA,0,0,0,,
-16306179.29,4341882.06,NA,0,0,0,,
-16113206.76,4341882.06,NA,0,0,0,,
-15920234.22,4341882.06,NA,0,0,0,,
-15727261.68,4341882.06,NA,0,0,0,,
-15534289.15,4341882.06,NA,0,0,0,,
-15341316.61,4341882.06,NA,0,0,0,,
-15148344.08,4341882.06,NA,0,0,0,,
-14955371.54,4341882.06,NA,0,0,0,,
-14762399,4341882.06,NA,0,0,0,,
-14569426.47,4341882.06,NA,0,0,0,,
-14376453.93,4341882.06,NA,0,0,0,,
-14183481.4,4341882.06,NA,0,0,0,,
-13990508.86,4341882.06,NA,0,0,0,,
-13797536.32,4341882.06,NA,0,0,0,,
-13604563.79,4341882.06,NA,0,0,0,,
-13411591.25,4341882.06,NA,0,0,0,,
-13218618.72,4341882.06,NA,0,0,0,,
-13025646.18,4341882.06,NA,0,0,0,,
-12832673.64,4341882.06,NA,0,0,0,,
-12639701.11,4341882.06,NA,0,0,0,,
-12446728.57,4341882.06,NA,0,0,0,,
-12253756.04,4341882.06,NA,0,0,0,,
-12060783.5,4341882.06,NA,0,0,0,,
-11867810.96,4341882.06,1120.058228,1,0,0,0,0
-11674838.43,4341882.06,31418.15039,1,0,3,0,3
-11481865.89,4341882.06,37238.39844,6,5,1,0.833333333,0.166666667
-11288893.36,4341882.06,37238.39844,2,1,0,0.5,0
-11095920.82,4341882.06,37238.39844,2,0,0,0,0
-10902948.28,4341882.06,37238.39844,3,0,0,0,0
-10709975.75,4341882.06,37238.39844,3,0,0,0,0
-10517003.21,4341882.06,37238.39844,3,0,0,0,0
-10324030.68,4341882.06,37238.39844,6,2,0,0.333333333,0
-10131058.14,4341882.06,37238.39844,4,1,0,0.25,0
-9938085.604,4341882.06,37238.39844,2,0,2,0,1
-9745113.068,4341882.06,37238.39844,1,0,1,0,1
-9552140.532,4341882.06,37238.39844,2,0,0,0,0
-9359167.996,4341882.06,37238.39844,10,6,0,0.6,0
-9166195.46,4341882.06,37238.39844,7,4,0,0.571428571,0
-8973222.924,4341882.06,37238.39844,1,0,0,0,0
-8780250.388,4341882.06,37238.39844,1,0,0,0,0
-8587277.852,4341882.06,37238.39844,1,0,0,0,0
-8394305.316,4341882.06,37238.39844,1,0,0,0,0
-8201332.78,4341882.06,37238.39844,1,0,0,0,0
-8008360.244,4341882.06,37238.39844,2,0,0,0,0
-7815387.708,4341882.06,37238.39844,1,0,0,0,0
-7622415.172,4341882.06,37238.39844,1,0,1,0,1
-7429442.636,4341882.06,34374.57813,1,0,3,0,3
-7236470.1,4341882.06,1862.426025,1,0,0,0,0
-7043497.564,4341882.06,NA,0,0,0,,
-6850525.028,4341882.06,NA,0,0,0,,
-6657552.492,4341882.06,NA,0,0,0,,
-6464579.956,4341882.06,NA,0,0,0,,
-6271607.42,4341882.06,NA,0,0,0,,
-6078634.884,4341882.06,NA,0,0,0,,
-5885662.348,4341882.06,NA,0,0,0,,
-5692689.812,4341882.06,NA,0,0,0,,
-5499717.276,4341882.06,NA,0,0,0,,
-5306744.74,4341882.06,NA,0,0,0,,
-5113772.204,4341882.06,NA,0,0,0,,
-4920799.668,4341882.06,NA,0,0,0,,
-4727827.132,4341882.06,NA,0,0,0,,
-4534854.596,4341882.06,NA,0,0,0,,
-4341882.06,4341882.06,NA,0,0,0,,
-4148909.524,4341882.06,NA,0,0,0,,
-3955936.988,4341882.06,NA,0,0,0,,
-3762964.452,4341882.06,NA,0,0,0,,
-3569991.916,4341882.06,NA,0,0,0,,
-3377019.38,4341882.06,NA,0,0,0,,
-3184046.844,4341882.06,NA,0,0,0,,
-2991074.308,4341882.06,NA,0,0,0,,
-2798101.772,4341882.06,NA,0,0,0,,
-2605129.236,4341882.06,NA,0,0,0,,
-2412156.7,4341882.06,98.35583496,1,0,0,0,0
-2219184.164,4341882.06,NA,0,0,0,,
-2026211.628,4341882.06,NA,0,0,0,,
-1833239.092,4341882.06,NA,0,0,0,,
-1640266.556,4341882.06,NA,0,0,0,,
-1447294.02,4341882.06,NA,0,0,0,,
-1254321.484,4341882.06,NA,0,0,0,,
-1061348.948,4341882.06,NA,0,0,0,,
-868376.412,4341882.06,2129.803955,1,0,0,0,0
-675403.876,4341882.06,6809.416504,3,0,0,0,0
-482431.34,4341882.06,20935.07422,3,0,0,0,0
-289458.804,4341882.06,11106.01563,2,0,0,0,0
-96486.268,4341882.06,4547.986816,3,1,0,0.333333333,0
96486.268,4341882.06,18748.89258,1,1,0,1,0
289458.804,4341882.06,25777.63477,3,2,0,0.666666667,0
482431.34,4341882.06,27379.375,3,1,0,0.333333333,0
675403.876,4341882.06,30310.93164,3,1,0,0.333333333,0
868376.412,4341882.06,32901.21094,3,1,0,0.333333333,0
1061348.948,4341882.06,11933.05371,2,0,0,0,0
1254321.484,4341882.06,780.9490967,1,0,0,0,0
1447294.02,4341882.06,5851.753418,2,0,0,0,0
1640266.556,4341882.06,NA,0,0,0,,
1833239.092,4341882.06,NA,0,0,0,,
2026211.628,4341882.06,1771.391968,2,0,0,0,0
2219184.164,4341882.06,6486.621094,3,1,0,0.333333333,0
2412156.7,4341882.06,1801.236938,1,0,0,0,0
2605129.236,4341882.06,4299.521973,2,0,0,0,0
2798101.772,4341882.06,16309.37598,2,0,0,0,0
2991074.308,4341882.06,13576.48047,1,0,0,0,0
3184046.844,4341882.06,22501.2793,1,0,0,0,0
3377019.38,4341882.06,14626.375,3,0,0,0,0
3569991.916,4341882.06,36564.51953,6,0,0,0,0
3762964.452,4341882.06,37238.39844,4,0,0,0,0
3955936.988,4341882.06,37238.39844,6,0,1,0,0.166666667
4148909.524,4341882.06,37238.39844,10,0,0,0,0
4341882.06,4341882.06,37238.39844,7,1,0,0.142857143,0
4534854.596,4341882.06,37238.39844,2,0,0,0,0
4727827.132,4341882.06,37238.39844,11,0,1,0,0.090909091
4920799.668,4341882.06,28078.125,11,1,0,0.090909091,0
5113772.204,4341882.06,26390.85352,11,0,0,0,0
5306744.74,4341882.06,37179.86328,5,0,0,0,0
5499717.276,4341882.06,37238.39844,3,0,0,0,0
5692689.812,4341882.06,37238.39844,5,0,0,0,0
5885662.348,4341882.06,37238.39844,4,0,0,0,0
6078634.884,4341882.06,37238.39844,3,0,0,0,0
6271607.42,4341882.06,37238.39844,4,0,0,0,0
6464579.956,4341882.06,37238.39844,7,0,0,0,0
6657552.492,4341882.06,37238.39844,8,0,0,0,0
6850525.028,4341882.06,37238.39844,15,3,0,0.2,0
7043497.564,4341882.06,37238.39844,11,0,0,0,0
7236470.1,4341882.06,37238.39844,7,1,0,0.142857143,0
7429442.636,4341882.06,37238.39844,2,0,0,0,0
7622415.172,4341882.06,37238.39844,3,0,0,0,0
7815387.708,4341882.06,37238.39844,1,0,0,0,0
8008360.244,4341882.06,37238.39844,2,0,0,0,0
8201332.78,4341882.06,37238.39844,2,0,0,0,0
8394305.316,4341882.06,37238.39844,1,0,0,0,0
8587277.852,4341882.06,37238.39844,0,0,0,,
8780250.388,4341882.06,37238.39844,0,0,0,,
8973222.924,4341882.06,37238.39844,1,0,0,0,0
9166195.46,4341882.06,37238.39844,1,0,0,0,0
9359167.996,4341882.06,37238.39844,2,0,0,0,0
9552140.532,4341882.06,37238.39844,2,0,0,0,0
9745113.068,4341882.06,37238.39844,5,0,0,0,0
9938085.604,4341882.06,37238.39844,8,1,0,0.125,0
10131058.14,4341882.06,37238.39844,1,0,0,0,0
10324030.68,4341882.06,37238.39844,2,0,0,0,0
10517003.21,4341882.06,37238.39844,2,0,0,0,0
10709975.75,4341882.06,37238.39844,2,0,0,0,0
10902948.28,4341882.06,37238.39844,2,0,0,0,0
11095920.82,4341882.06,37238.39844,2,0,0,0,0
11288893.36,4341882.06,37238.39844,1,0,0,0,0
11481865.89,4341882.06,35220.26563,1,0,0,0,0
11674838.43,4341882.06,16217.62598,1,0,0,0,0
11867810.96,4341882.06,2115.951172,1,0,0,0,0
12060783.5,4341882.06,12.89186764,1,0,0,0,0
12253756.04,4341882.06,27203.91016,1,0,0,0,0
12446728.57,4341882.06,26659.81836,1,0,0,0,0
12639701.11,4341882.06,0.989480793,1,0,0,0,0
12832673.64,4341882.06,1240.102173,1,0,0,0,0
13025646.18,4341882.06,3241.956787,1,0,0,0,0
13218618.72,4341882.06,26570.35352,1,0,0,0,0
13411591.25,4341882.06,36207.78906,1,0,0,0,0
13604563.79,4341882.06,13411.78223,1,0,0,0,0
13797536.32,4341882.06,NA,0,0,0,,
13990508.86,4341882.06,NA,0,0,0,,
14183481.4,4341882.06,NA,0,0,0,,
14376453.93,4341882.06,NA,0,0,0,,
14569426.47,4341882.06,NA,0,0,0,,
14762399,4341882.06,NA,0,0,0,,
14955371.54,4341882.06,NA,0,0,0,,
15148344.08,4341882.06,NA,0,0,0,,
15341316.61,4341882.06,NA,0,0,0,,
15534289.15,4341882.06,NA,0,0,0,,
15727261.68,4341882.06,NA,0,0,0,,
15920234.22,4341882.06,NA,0,0,0,,
16113206.76,4341882.06,NA,0,0,0,,
16306179.29,4341882.06,NA,0,0,0,,
16499151.83,4341882.06,NA,0,0,0,,
16692124.36,4341882.06,NA,0,0,0,,
16885096.9,4341882.06,NA,0,0,0,,
17078069.44,4341882.06,NA,0,0,0,,
17271041.97,4341882.06,NA,0,0,0,,
-17271041.97,4148909.524,NA,0,0,0,,
-17078069.44,4148909.524,NA,0,0,0,,
-16885096.9,4148909.524,NA,0,0,0,,
-16692124.36,4148909.524,NA,0,0,0,,
-16499151.83,4148909.524,NA,0,0,0,,
-16306179.29,4148909.524,NA,0,0,0,,
-16113206.76,4148909.524,NA,0,0,0,,
-15920234.22,4148909.524,NA,0,0,0,,
-15727261.68,4148909.524,NA,0,0,0,,
-15534289.15,4148909.524,NA,0,0,0,,
-15341316.61,4148909.524,NA,0,0,0,,
-15148344.08,4148909.524,NA,0,0,0,,
-14955371.54,4148909.524,NA,0,0,0,,
-14762399,4148909.524,NA,0,0,0,,
-14569426.47,4148909.524,NA,0,0,0,,
-14376453.93,4148909.524,NA,0,0,0,,
-14183481.4,4148909.524,NA,0,0,0,,
-13990508.86,4148909.524,NA,0,0,0,,
-13797536.32,4148909.524,NA,0,0,0,,
-13604563.79,4148909.524,NA,0,0,0,,
-13411591.25,4148909.524,NA,0,0,0,,
-13218618.72,4148909.524,NA,0,0,0,,
